Data da Compra,Produto,Preco Original/Preco com Desconto,Fornecedor,Qtd. Comprada,Comprador,Nome Gerente,Sobrenome Gerente,Região Destino,
5/26/2020,Telefone para Casa & Escritório,758/758,Proseware,5,"Griffin, Faith",Nara,Wornham,Brasil - ES,
5/27/2020,Ar Condicionado,595/595,Contoso,4,"Raman, Whitney",Marilyn,Raubheim,Brasil - ES,
5/27/2020,Lâmpada,"25/15,5",Contoso,3,"Chen, Krystal",Hedi,Schneider,Brasil - SP,
5/27/2020,Microondas,429/429,Contoso,2,"Sara, Jermaine",Sherie,Jamary,Brasil - SP,
5/27/2020,Ventilador,"70,13/70,13",Hashtag Toys,3,"Shan, April",Ermanno,Antoni,Brasil - SP,
5/27/2020,Lâmpada,595/595,Contoso,1,"Thomas, Taylor",Krissy,Bayne,Brasil - ES,
5/27/2020,Aparelho de Som,"72,45/67,38",Hashtag Toys,1,"Parker, Jason",Ches,Gabbatt,Brasil - SP,
5/27/2020,Laptop,"445/409,4",Contoso,2,"Gonzales, Connor",Wit,Hemstead,Brasil - SP,
5/27/2020,Geladeira,"329/309,26",Southridge Video,1,"Lu, Ronnie",Jillie,Chucks,Brasil - ES,
5/27/2020,Microondas,329/329,Contoso,1,"Tang, Cristina",Justin,Haukey,Brasil - SP,
5/27/2020,Gravador,"6,99/6,99",Hashtag Toys,3,"Collins, Andrea",Field,Bratten,Brasil - RJ,
5/27/2020,Gravador,"4,98/4,98",Southridge Video,2,"Jimenez, Jill",#N,D,Brasil - RJ,
5/27/2020,Monitor,"126,9/126,9",Southridge Video,1,"Carlson, Jonathon",Ralf,Pountain,Brasil - ES,
5/27/2020,Projetor,"126,9/126,9",Southridge Video,1,"Pal, Terrence",Thomasin,Shipway,Brasil - AM,
5/27/2020,Projetor,"126,9/126,9",Southridge Video,1,"Sharma, Bridget",Marjy,Rendbaek,Brasil - SP,
5/27/2020,Monitor,"126,9/126,9",Southridge Video,4,"Lee, Emma",#N,D,Brasil - RJ,
5/27/2020,Projetor,"126,9/126,9",Southridge Video,4,"Morgan, Olivia",Cacilie,Wiltshear,Brasil - RJ,
5/27/2020,Monitor,"126,9/126,9",Southridge Video,1,"Scott, Elijah",Martynne,Heining,Brasil - ES,
5/27/2020,Projetor,"126,9/126,9",Southridge Video,1,"Williams, Ian",Dylan,Texton,Brasil - BA,
5/27/2020,Acessórios de TV e Áudio,"199,95/199,95",Wide World Importers,3,"Kumar, Thomas",Bernie,Beuscher,Brasil - SP,
5/27/2020,Alto Falante,179/179,Wide World Importers,1,"Wood, Edward",Elke,Cliburn,Brasil - SP,
5/28/2020,Lâmpada,25/25,Contoso,5,"Patel, Dominique",Enrika,Yakob,Brasil - ES,
5/28/2020,Rádio,"4,98/4,98",Southridge Video,1,"Pal, Tommy",Carlie,Gouge,Brasil - RJ,
5/28/2020,Fone de Ouvido Bluetooth,"179/121,72",Wide World Importers,1,"Hu, Brittney",Jecho,Fielders,Brasil - SP,
5/28/2020,Geladeira,"480/379,2",Contoso,1,"Nara, Maurice",Valery,Stigers,Brasil - RJ,
5/28/2020,Microondas,480/480,Southridge Video,2,"Andersen, Michele",Nathaniel,Cullivan,Brasil - SP,
5/28/2020,Geladeira,480/480,Contoso,1,"Lopez, Kaitlin",Krispin,Cardnell,Brasil - SP,
5/28/2020,Ventilador,"70,13/70,13",Hashtag Toys,3,"Suri, Ruth",Lexine,Schwandner,Brasil - ES,
5/28/2020,Ventilador,"32/20,8",Hashtag Toys,1,"Raje, Latoya",Abner,Nuemann,Brasil - SP,
5/28/2020,Lâmpada,"595/571,2",Contoso,1,"King, Katelyn",Riobard,Gerge,Brasil - BA,
5/28/2020,Ar Condicionado,595/595,Contoso,1,"West, Jordan",Camille,Jessope,Brasil - RJ,
5/28/2020,Lâmpada,"595/517,65",Southridge Video,3,"Thomas, Cameron",Noelle,Everson,Brasil - ES,
5/28/2020,Lâmpada,595/595,Contoso,1,"King, Alex",Obie,Wymer,Brasil - SP,
5/28/2020,Gravador,"8,88/8,88",Southridge Video,1,"Shan, Luis",Moritz,Gogay,Brasil - SP,
5/28/2020,Gravador,"8,88/7,99",Southridge Video,1,"Gray, Gabrielle",Faith,Currier,Brasil - ES,
5/28/2020,Gravador,"16,99/16,99",Southridge Video,5,"Hall, Rachel",Missie,Spraggs,Brasil - SP,
5/28/2020,Geladeira,569/569,Litware,1,"Richardson, Jeremy",Robers,Kelwick,Brasil - SP,
5/28/2020,Aparelho de Som,"70,13/70,13",Hashtag Toys,2,"Patterson, Dylan",Irvin,Cuddy,Brasil - RJ,
5/28/2020,Ventilador,"64,9/64,9",Hashtag Toys,5,"Hill, Sydney",Link,Feldberg,Brasil - RJ,
5/28/2020,Geladeira,"329/220,43",Contoso,1,"Arthur, Raymond",Eward,Macgaughy,Brasil - ES,
5/28/2020,Gravador,"16,99/15,12",Southridge Video,1,"He, Curtis",Shannon,Secker,Brasil - SP,
5/28/2020,Monitor,"126,9/126,9",Southridge Video,4,"Hernandez, Beth",Wilden,Hague,Brasil - RJ,
5/28/2020,Monitor,"126,9/86,29",Southridge Video,3,"Serrano, Marie",Vin,Gittus,Brasil - ES,
5/28/2020,Monitor,"126,9/126,9",Southridge Video,1,"Kumar, Darrell",Dicky,Mcgirl,Brasil - SP,
5/28/2020,Projetor,"126,9/126,9",Southridge Video,3,"Zhao, Roger",Jeannette,Largan,Brasil - SP,
5/28/2020,Ar Condicionado,"126,9/126,9",Southridge Video,1,"Hayes, Jason",Faythe,Webermann,Brasil - RJ,
5/28/2020,Projetor,"126,9/126,9",Southridge Video,1,"Johnston, Julia",Rossy,Camel,Brasil - ES,
5/28/2020,Monitor,"126,9/126,9",Southridge Video,1,"Winston, Samuel",Fania,Corragan,Brasil - RJ,
5/28/2020,Projetor,"126,9/126,9",Southridge Video,1,"Gonzalez, Robert",Collete,Finn,Brasil - SP,
5/28/2020,Projetor,"126,9/126,9",Southridge Video,1,"Hayes, Cassidy",Chrissy,Ughetti,Brasil - SP,
5/28/2020,Projetor,"126,9/126,9",Southridge Video,1,"Chen, Hunter",Iseabal,Atcherley,Brasil - SP,
5/28/2020,Projetor,"126,9/126,9",Southridge Video,1,"Anderson, Alexander",Earvin,Glaysher,Brasil - RJ,
5/28/2020,Alto Falante,"179/146,78",Proseware,1,"Sanchez, Meagan",Derick,Leyman,Brasil - BA,
5/28/2020,Microondas,"569/489,34",Litware,1,"Richardson, Jeremy",Bald,Epilet,Brasil - SP,
5/29/2020,Lâmpada,"595/428,4",Contoso,2,"Nath, Bonnie",Hanna,Portwain,Brasil - SP,
5/29/2020,Gravador,"6,99/5,59",Southridge Video,5,"Mitchell, Isaac",Nari,Moxon,Brasil - SP,
5/29/2020,Ar Condicionado,595/595,Contoso,4,"Perez, Summer",Grantley,Springford,Brasil - ES,
5/29/2020,Aparelho de Som,"70,13/70,13",Hashtag Toys,1,"Rodriguez, Dalton",Susan,Suston,Brasil - SP,
5/29/2020,Microondas,329/329,Southridge Video,1,"Sanchez, Alexandra",Daffy,Midlar,Brasil - SP,
5/29/2020,Gravador,"8,88/8,88",Southridge Video,3,"Ramos, Danny",Paddy,Causer,Brasil - ES,
5/29/2020,Gravador,"8,88/8,88",Southridge Video,2,"Jai, Devon",Davin,Dwelly,Brasil - RJ,
5/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"Malhotra, Douglas",Luiz,Xavier,Brasil - ES,
5/29/2020,Projetor,"126,9/116,75",Southridge Video,4,"Gonzalez, Cassandra",Derward,Kolis,Brasil - MA,
5/29/2020,Projetor,"126,9/126,9",Southridge Video,5,"Bryant, Ian",Deanna,Grebert,Brasil - RJ,
5/29/2020,Monitor,"126,9/120,56",Southridge Video,1,"Ortega, Robin",Buiron,Merrell,Brasil - SP,
5/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"Long, Marcus",Grantham,Rennles,Brasil - SP,
5/29/2020,Monitor,"126,9/126,9",Southridge Video,2,"Price, Alexia",Vanessa,Leathers,Brasil - RJ,
5/29/2020,Projetor,"126,9/126,9",Southridge Video,5,"Cook, Patrick",Athene,Hatrey,Brasil - RJ,
5/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"Mitchell, Elijah",Henka,Phinn,Brasil - SP,
5/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"Chander, Wayne",Estel,Rutledge,Brasil - RJ,
5/30/2020,Lâmpada,595/595,Contoso,1,"Sanz, Gloria",Germaine,Goldthorp,Brasil - MA,
5/30/2020,Lâmpada,"595/487,9",Contoso,1,"Zeng, Christy",Chester,Ramelet,Brasil - RJ,
5/30/2020,Lâmpada,595/595,Contoso,1,"Suarez, Craig",Lucinda,Woodman,Brasil - RJ,
5/30/2020,Ar Condicionado,25/25,Contoso,1,"Simpson, Shawna",Dene,Olner,Brasil - SP,
5/30/2020,Lâmpada,"25/17,25",Contoso,4,"Martin, Danny",Maybelle,Hebblewaite,Brasil - RJ,
5/30/2020,Rádio,"6,99/6,99",Southridge Video,1,"Sai, Roy",Paulina,Pinsent,Brasil - SP,
5/30/2020,Microondas,"329/263,2",Contoso,1,"Jai, Franklin",Matti,Belcham,Brasil - ES,
5/30/2020,Ventilador,43/43,Hashtag Toys,1,"Srini, Martin",Corby,Moger,Brasil - SP,
5/30/2020,Rádio,"6,99/6,99",Hashtag Toys,1,"Yuan, Cedric",Ilsa,Sancraft,Brasil - SP,
5/30/2020,Gravador,"6,99/6,43",Hashtag Toys,3,"Cooper, Angel",Collen,Mcrannell,Brasil - SP,
5/30/2020,Ar Condicionado,595/595,Contoso,1,"Ramirez, Gabriella",Melany,Harse,Brasil - RJ,
5/30/2020,Lâmpada,595/595,Contoso,1,"Sanchez, Thomas",Levi,Rillatt,Brasil - SP,
5/30/2020,Geladeira,480/480,Contoso,5,"Martinez, Jonathan",Omar,Fouracre,Brasil - SP,
5/30/2020,Ventilador,"43/38,7",Hashtag Toys,3,"Thomas, Joseph",Isaac,Astman,Brasil - MA,
5/30/2020,Monitor,"109/106,82",Southridge Video,2,"Hall, Madison",Toddie,Mctrustrie,Brasil - SP,
5/30/2020,Aparelho de Som,28/28,Hashtag Toys,3,"Yang, Benjamin",Emera,Iozefovich,Brasil - MA,
5/30/2020,Filme DVD,"42,99/42,99",Contoso,1,"Patterson, Alyssa",Torrin,Schneidau,Brasil - SP,
5/30/2020,Rádio,"16,89/16,89",Hashtag Toys,3,"Shan, Tasha",Nicolea,Cumbridge,Brasil - RJ,
5/30/2020,Ar Condicionado,595/595,Contoso,2,"Ortega, Lance",Corey,Mckintosh,Brasil - ES,
5/30/2020,Monitor,"126,9/109,13",Southridge Video,1,"Moreno, Hector",Maxie,Roxburgh,Brasil - ES,
5/30/2020,Projetor,"126,9/126,9",Southridge Video,1,"Anderson, Dalton",Clarke,Sergison,Brasil - SP,
5/30/2020,Projetor,"126,9/81,22",Southridge Video,5,"Chandra, Regina",Marietta,Huncoot,Brasil - ES,
5/30/2020,Projetor,"126,9/126,9",Southridge Video,1,"Perry, Brianna",Sherman,Branscomb,Brasil - RJ,
5/30/2020,Monitor,"126,9/126,9",Southridge Video,1,"Cooper, Sara",Evania,Castillon,Brasil - BA,
5/30/2020,Fone de Ouvido Bluetooth,"179/143,2",Proseware,1,"Patterson, Hailey",Sydelle,Arlidge,Brasil - SP,
5/31/2020,Lâmpada,595/595,Contoso,4,"Fernandez, Stefanie",Sigismond,Haswall,Brasil - BA,
5/31/2020,Lâmpada,"595/511,7",Contoso,1,"Zhao, Clayton",Matilde,Husher,Brasil - SP,
5/31/2020,Lâmpada,595/595,Contoso,3,"Lopez, Pedro",Clemence,Skala,Brasil - SP,
5/31/2020,Ar Condicionado,595/595,Contoso,1,"Rubio, Alfredo",Gypsy,Furmedge,Brasil - RJ,
5/31/2020,Acessórios para Telefone & Tablet,"257,5/257,5",Contoso,4,"Shan, Ashlee",Avril,Naughton,Brasil - SP,
5/31/2020,Ventilador,56/56,Hashtag Toys,1,"Andersen, Ricardo",Terrijo,Rosenshine,Brasil - RJ,
5/31/2020,Aparelho de Som,"28/22,96",Hashtag Toys,1,"Bryant, Jonathan",Siffre,Gregan,Brasil - SP,
5/31/2020,Rádio,"6,99/5,66",Southridge Video,1,"McDonald, Deborah",Brade,Drinan,Brasil - SP,
5/31/2020,Rádio,"8,99/8,99",Hashtag Toys,4,"Luo, Jenny",Paulie,Shanklin,Brasil - SP,
5/31/2020,Rádio,"8,99/5,84",Hashtag Toys,1,"Gutierrez, Gina",Norman,Jimbo,Brasil - SP,
5/31/2020,Ar Condicionado,595/595,Contoso,1,"Bailey, Brianna",Bette,Meth,Brasil - SP,
5/31/2020,Rádio,"8,99/8,99",Hashtag Toys,1,"Gonzales, Natalie",Nydia,Killoran,Brasil - RJ,
5/31/2020,Rádio,"6,99/6,99",Southridge Video,2,"Smith, Seth",Lyn,Grishanov,Brasil - RJ,
5/31/2020,Gravador,"6,99/5,45",Southridge Video,1,"Wood, Angela",Harley,Benoi,Brasil - RJ,
5/31/2020,Aparelho de Som,"109/71,94",Hashtag Toys,1,"Phillips, Charles",Allie,Naughton,Brasil - RJ,
5/31/2020,Microondas,"199/153,23",Contoso,5,"Ramos, Theresa",Gabriela,Hovey,Brasil - ES,
5/31/2020,Ventilador,28/28,Hashtag Toys,1,"Moreno, Danny",Cayla,Goldsbury,Brasil - SP,
5/31/2020,Ventilador,"72,45/72,45",Hashtag Toys,2,"Mehta, Cesar",Gallard,Frensche,Brasil - MA,
5/31/2020,Aparelho de Som,"72,45/72,45",Hashtag Toys,5,"Yang, Hunter",Yance,Osipov,Brasil - RJ,
5/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Ye, Steve",Godiva,Mablestone,Brasil - RJ,
5/31/2020,Projetor,"126,9/126,9",Southridge Video,4,"Lopez, Darren",Karrah,Trevers,Brasil - ES,
5/31/2020,Monitor,"126,9/81,22",Southridge Video,4,"Rana, Molly",Jonie,Macpake,Brasil - SP,
5/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Thompson, Ashley",Gates,Lacase,Brasil - RJ,
5/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Rodriguez, Matthew",Romeo,Fuente,Brasil - SP,
5/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Navarro, Clinton",Marcela,Gasperi,Brasil - RJ,
5/31/2020,Monitor,"126,9/126,9",Southridge Video,5,"Bailey, Makayla",Oswald,Kitman,Brasil - SP,
5/31/2020,Projetor,"126,9/126,9",Southridge Video,4,"Anderson, Christian",Mollee,Bestwall,Brasil - BA,
5/31/2020,Monitor,"126,9/90,1",Southridge Video,2,"Richardson, Erin",Valerie,Blackhurst,Brasil - RJ,
5/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Thomas, Ashley",Andee,Hug,Brasil - SP,
5/31/2020,Monitor,"126,9/126,9",Southridge Video,3,"Simmons, Cassidy",Terese,D'orsay,Brasil - RJ,
5/31/2020,Fone de Ouvido Bluetooth,179/179,Wide World Importers,1,"Sara, Chelsea",Christen,Branton,Brasil - SP,
6/1/2020,Ar Condicionado,595/595,Contoso,5,"Kapoor, Molly",Raviv,Clopton,Brasil - RJ,
6/1/2020,Ventilador,34/34,Hashtag Toys,1,"Ward, Isabella",Antoinette,Edgar,Brasil - SP,
6/1/2020,Lâmpada,"68/56,44",Contoso,5,"Bailey, Julia",Phaidra,Borell,Brasil - SP,
6/1/2020,Lâmpada,68/68,Southridge Video,1,"Cook, Sara",Marjorie,Winston,Brasil - SP,
6/1/2020,Microondas,299/299,Contoso,1,"Ye, Ramon",Marijn,Castan,Brasil - BA,
6/1/2020,Projetor,"126,9/126,9",Southridge Video,1,"Prasad, Levi",Frasco,Fuidge,Brasil - SP,
6/1/2020,Monitor,"126,9/126,9",Southridge Video,1,"Vazquez, Anne",Gauthier,Tupie,Brasil - RJ,
6/1/2020,Projetor,"126,9/102,79",Southridge Video,1,"Nath, Jaime",Berkeley,Carreck,Brasil - SP,
6/1/2020,Monitor,"126,9/126,9",Southridge Video,5,"Nara, Calvin",Eric,Prinne,Brasil - SP,
6/1/2020,Monitor,"126,9/126,9",Southridge Video,5,"Anand, Terrence",Garnet,Eayrs,Brasil - MA,
6/1/2020,Projetor,"126,9/126,9",Southridge Video,1,"Young, Jason",Franky,Gwynn,Brasil - ES,
6/1/2020,Ar Condicionado,"126,9/126,9",Southridge Video,1,"Rivera, Seth",Olenolin,Ottewell,Brasil - RJ,
6/1/2020,Monitor,"126,9/126,9",Southridge Video,1,"Foster, Jose",Nata,Kivlehan,Brasil - SP,
6/1/2020,Projetor,"126,9/126,9",Southridge Video,1,"Sanders, Kimberly",Nappy,Zanni,Brasil - RJ,
6/1/2020,Ar Condicionado,"126,9/78,68",Southridge Video,2,"Young, Jenna",Gerard,Maccome,Brasil - RJ,
6/2/2020,Lâmpada,"595/589,05",Contoso,4,"Rodriguez, Chelsea",Lionello,Feavers,Brasil - RJ,
6/2/2020,Lâmpada,25/25,Contoso,2,"Sanz, Roberto",Analise,Ledbury,Brasil - RJ,
6/2/2020,Sistema Audivisual para Carro,"199,95/181,95",Wide World Importers,1,"Martinez, Jarrod",Ringo,Frenzl,Brasil - SP,
6/2/2020,Microondas,"299/245,18",Litware ,1,"Pal, Kenneth",Bald,Goodding,Brasil - SP,
6/2/2020,Geladeira,"299,9/299,9",Litware ,1,"Alvarez, Gary",Corrianne,Berre,Brasil - SP,
6/2/2020,Ventilador,"64,9/64,9",Hashtag Toys,5,"Edwards, Allison",Garik,Macgibbon,Brasil - SP,
6/2/2020,Rádio,"8,88/8,88",Southridge Video,4,"Several, Joshua",Dianne,Threadkell,Brasil - RJ,
6/2/2020,Gravador,"6,99/6,99",Hashtag Toys,5,"Sai, Andre",Serena,Maccree,Brasil - SP,
6/2/2020,Microondas,569/569,Litware,3,"Moreno, Jessie",Demott,Gregolotti,Brasil - RJ,
6/2/2020,Geladeira,480/480,Contoso,1,"Raje, Gregory",Yank,Manion,Brasil - RJ,
6/2/2020,Ventilador,"70,13/70,13",Hashtag Toys,1,"Tang, Edwin",Marcile,Neath,Brasil - SP,
6/2/2020,Ar Condicionado,595/595,Contoso,1,"Huang, Sandra",Chauncey,Barns,Brasil - RJ,
6/2/2020,Projetor,"126,9/126,9",Southridge Video,1,"Xu, Alicia",Timmie,Geraldo,Brasil - SP,
6/2/2020,Monitor,"126,9/126,9",Southridge Video,3,"Mehta, Pamela",Rozalie,Haberjam,Brasil - RJ,
6/2/2020,Projetor,"126,9/126,9",Southridge Video,1,"Chapman, Kristi",Elaine,Leathem,Brasil - RJ,
6/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Jimenez, Sabrina",Hussein,Pantin,Brasil - ES,
6/2/2020,Projetor,"126,9/126,9",Southridge Video,1,"Chander, Corey",Lock,Shearmer,Brasil - ES,
6/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Morris, Bryce",Merrie,Gladdis,Brasil - SP,
6/2/2020,Monitor,"126,9/126,9",Southridge Video,3,"Turner, Jordan",Sherm,Handrik,Brasil - SP,
6/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Robinson, Rachel",Kristan,Pettyfar,Brasil - SP,
6/2/2020,Projetor,"126,9/126,9",Southridge Video,2,"Cook, Juan",Jaquith,Stilldale,Brasil - RJ,
6/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Carter, James",Kleon,Torricina,Brasil - SP,
6/2/2020,Tablet,"228/218,88",Proseware,1,"Martin, Ryan",Andressa,Chou,Brasil - SP,
6/2/2020,Smartphone,228/228,Proseware,1,"Martin, Ryan",Byram,Cowle,Brasil - SP,
6/2/2020,Microondas,"569/409,68",Litware,3,"Moreno, Jessie",Idalia,Gallico,Brasil - RJ,
6/2/2020,Microondas,"569/381,23",Litware,1,"Alonso, Billy",Che,Willingham,Brasil - SP,
6/2/2020,Geladeira,569/569,Litware,5,"Hernandez, Erik",Lukas,Elliot,Brasil - SP,
6/2/2020,Smartphone,228/228,Proseware,1,"Martin, Ryan",Cherilyn,Bolgar,Brasil - SP,
6/2/2020,Tablet,228/228,Proseware,1,"Martin, Ryan",Rupert,Wheeler,Brasil - SP,
6/2/2020,Tablet,"228/159,6",Proseware,1,"Griffin, Amanda",Erv,Senecaux,Brasil - SP,
6/2/2020,Tablet,"228/191,52",Proseware,1,"Martin, Ryan",Ellwood,Chezelle,Brasil - SP,
6/2/2020,Microondas,299/299,Litware ,1,"Pal, Kenneth",Crosby,Ambage,Brasil - SP,
6/2/2020,Geladeira,"299/221,26",Litware ,1,"Rivera, Isaiah",Allsun,Mccartan,Brasil - SP,
6/2/2020,Microondas,"299/251,16",Litware ,1,"Howard, Morgan",Grazia,Igoe,Brasil - SP,
6/2/2020,Geladeira,569/569,Litware,3,"Moreno, Jessie",Cristabel,Innwood,Brasil - RJ,
6/2/2020,Tablet,228/228,Proseware,1,"Martin, Ryan",Gallard,Coslett,Brasil - SP,
6/2/2020,Smartphone,"228/214,32",Proseware,1,"Martin, Ryan",Chan,Devigne,Brasil - SP,
6/3/2020,Ar Condicionado,"595/541,45",Southridge Video,2,"Ramos, Kari",Ruprecht,Cruttenden,Brasil - RJ,
6/3/2020,Lâmpada,25/25,Contoso,1,"Wang, Dennis",Arte,Skellen,Brasil - SP,
6/3/2020,Gravador,"6,99/6,99",Southridge Video,3,"Chander, Christine",Sandro,Croyser,Brasil - SP,
6/3/2020,Geladeira,329/329,Contoso,1,"Fernandez, Dominique",Lyndel,Flori,Brasil - SP,
6/3/2020,Configuração e Serviço de Informática,"9,99/9,99",Southridge Video,4,"Rusko, Andrea",Cyndia,Tortis,Brasil - RJ,
6/3/2020,Acessórios para Telefone & Tablet,"257,5/195,7",Contoso,1,"Ramos, Hector",Blancha,Cocke,Brasil - RJ,
6/3/2020,Rádio,"8,88/8,88",Southridge Video,5,"Tang, Kristin",Bridgette,Cuseck,Brasil - SP,
6/3/2020,Rádio,"16,89/16,89",Hashtag Toys,1,"Rubio, Carrie",Abdul,Hambatch,Brasil - SP,
6/3/2020,Lâmpada,"595/440,3",Contoso,1,"Price, Hannah",Emmalynne,Noir,Brasil - ES,
6/3/2020,Ventilador,28/28,Hashtag Toys,1,"Martinez, Ian",Gabi,Traise,Brasil - ES,
6/3/2020,Ventilador,"89/64,08",Hashtag Toys,4,"Li, Vincent",Iosep,Ivatts,Brasil - ES,
6/3/2020,Lâmpada,595/595,Contoso,5,"Subram, Evelyn",Rosabella,Fenlon,Brasil - SP,
6/3/2020,Ar Condicionado,"595/374,85",Contoso,1,"Perez, Jarrod",Abigale,Bezzant,Brasil - SP,
6/3/2020,Ar Condicionado,595/595,Contoso,2,"Flores, Noah",Pincus,Piatto,Brasil - BA,
6/3/2020,Projetor,"126,9/126,9",Southridge Video,3,"Sun, Martha",Dawn,Georgescu,Brasil - RJ,
6/3/2020,Monitor,"126,9/126,9",Southridge Video,1,"Zhao, Mandy",Sonny,Rimington,Brasil - SP,
6/3/2020,Projetor,"126,9/126,9",Southridge Video,1,"Zhou, Tamara",Jania,Baytrop,Brasil - SP,
6/3/2020,Monitor,"126,9/126,9",Southridge Video,4,"Thomas, Sarah",Norene,Pickup,Brasil - RJ,
6/3/2020,Monitor,"126,9/102,79",Southridge Video,2,"Garcia, Whitney",Kirstin,Drayn,Brasil - SP,
6/3/2020,Geladeira,"299,9/299,9",Litware ,1,"Johnson, Morgan",Harlan,Munden,Brasil - SP,
6/3/2020,Microondas,569/569,Litware,5,"Sanchez, Marie",Geordie,Oakhill,Brasil - ES,
6/4/2020,Microondas,480/456,Contoso,1,"Torres, Angela",Aldrich,Mcvittie,Brasil - RJ,
6/4/2020,Microondas,"329/292,81",Contoso,2,"Ramos, Lori",Sibyl,Ashment,Brasil - SP,
6/4/2020,Microondas,329/329,Contoso,1,"Ortega, Paula",Laird,Dandie,Brasil - RJ,
6/4/2020,Aparelho de Som,109/109,Hashtag Toys,1,"Mehta, Cynthia",Janina,Renyard,Brasil - SP,
6/4/2020,Geladeira,"299,9/299,9",Litware ,2,"Deng, Darrell",Jasun,Lafranconi,Brasil - SP,
6/4/2020,Lâmpada,595/595,Contoso,1,"Robinson, Jennifer",Annalise,Milberry,Brasil - SP,
6/4/2020,Lâmpada,"25/18,5",Contoso,1,"Jackson, Dylan",Mateus,Duque,Brasil - SP,
6/4/2020,Rádio,"4,99/3,14",Hashtag Toys,1,"Diaz, Dalton",João,Menezes,Brasil - SP,
6/4/2020,Geladeira,889/889,Contoso,3,"Deng, Kristin",Kendal,Ferentz,Brasil - RJ,
6/4/2020,Ventilador,109/109,Hashtag Toys,1,"Washington, Gabrielle",Chantalle,Mckinnon,Brasil - SP,
6/4/2020,Acessórios de TV e Áudio,"199,95/199,95",Wide World Importers,1,"Long, Elizabeth",Ruggiero,Naper,Brasil - SP,
6/4/2020,Aparelho de Som,32/32,Hashtag Toys,1,"Kumar, Drew",Vassili,Rockwell,Brasil - SP,
6/4/2020,Microondas,329/329,Contoso,3,"Chapman, Jodi",Hamel,Scogin,Brasil - ES,
6/4/2020,Aparelho de Som,109/109,Hashtag Toys,1,"He, Gilbert",Ame,Parsisson,Brasil - SP,
6/4/2020,Aparelho de Som,"70,13/60,31",Hashtag Toys,1,"Mehta, Carla",Barbe,Lapish,Brasil - RJ,
6/4/2020,Gravador,"8,88/7,1",Southridge Video,1,"Romero, Jessie",Clarette,Wrighton,Brasil - BA,
6/4/2020,Monitor,"126,9/126,9",Southridge Video,1,"Martin, Tyler",Merissa,Safhill,Brasil - SP,
6/4/2020,Monitor,"126,9/126,9",Southridge Video,1,"Mitchell, Gabrielle",Bronson,Andreis,Brasil - SP,
6/4/2020,Monitor,"126,9/126,9",Southridge Video,2,"Simmons, Christian",Winnie,Thaw,Brasil - SP,
6/4/2020,Geladeira,"299,9/299,9",Litware ,1,"Diaz, Mariah",Ashlee,Aizikovich,Brasil - RJ,
6/4/2020,Sistema Audivisual para Carro,"199,95/199,95",Wide World Importers,1,"Long, Elizabeth",Maxy,Rowcastle,Brasil - SP,
6/4/2020,Sistema Audivisual para Carro,"199,95/199,95",Wide World Importers,1,"Anderson, Joseph",Isabeau,Finding,Brasil - BA,
6/5/2020,Lâmpada,"25/21,75",Contoso,1,"Gutierrez, Kristi",Augustin,Lardnar,Brasil - SP,
6/5/2020,Microondas,299/299,Contoso,2,"Rubio, Armando",Karola,Dewsbury,Brasil - RJ,
6/5/2020,Aparelho de Som,89/89,Hashtag Toys,3,"Coleman, Caroline",Amanda,Amaral,Brasil - SP,
6/5/2020,Gravador,"8,88/8,88",Southridge Video,2,"King, Thomas",Salomon,Morstatt,Brasil - SP,
6/5/2020,Lâmpada,595/595,Contoso,5,"Foster, Thomas",Mariana,Sousa,Brasil - ES,
6/5/2020,Ar Condicionado,25/25,Contoso,2,"Diaz, Spencer",Arabel,Mixter,Brasil - SP,
6/5/2020,Gravador,"8,99/8,99",Hashtag Toys,1,"Collins, Maria",Kimberlee,Chate,Brasil - SP,
6/5/2020,Rádio,"6,99/6,99",Hashtag Toys,5,"Henderson, Miguel",Arthur,Souza,Brasil - SP,
6/5/2020,Gravador,"6,99/6,99",Hashtag Toys,3,"Roberts, Jack",Kylynn,Simmen,Brasil - RJ,
6/5/2020,Configuração e Serviço de Informática,"109,99/109,99",Contoso,4,"Beck, Colleen",Glenine,Sore,Brasil - RJ,
6/5/2020,Gravador,"8,99/8,99",Hashtag Toys,1,"Mehta, Michele",Michale,Coupar,Brasil - RJ,
6/5/2020,Gravador,"8,88/8,88",Southridge Video,1,"Simon, Britta",Stanislaus,Scurrey,Brasil - SP,
6/5/2020,Monitor,"126,9/126,9",Southridge Video,1,"Zhu, Louis",Asa,Petrovsky,Brasil - BA,
